detailed_industry,soi_industry,business_receipts
Wholesale_Nondurable_Goods,"Merchant wholesalers, nondurable goods",2154938230
Motor_Vehicle_and_Parts_Dealers,Motor vehicle dealers and parts dealers,700655167
Other_Non_Gas_Stations_Retail,Furniture and home furnishings stores,85765542
Other_Non_Gas_Stations_Retail,Electronics and appliance stores,117970225
Other_Non_Gas_Stations_Retail,Building material and garden equipment and supplies dealers,231462512
Food_and_Beverages_Stores,"Food, beverage and liquor stores",515101735
Other_Non_Gas_Stations_Retail,Health and personal care stores,305557878
Gas_Stations,Gasoline stations,338307916
Other_Non_Gas_Stations_Retail,Clothing and clothing accessories stores,183701991
Other_Non_Gas_Stations_Retail,"Sporting goods, hobby, book, and music stores",82488720
General_Merchandise_Stores,General merchandise stores,612097868
Other_Non_Gas_Stations_Retail,Miscellaneous store retailers,120633347
Other_Non_Gas_Stations_Retail,Nonstore retailers,168020717
Air_Transportation,Air transportation,167276656
Rail_Transportation,Rail transportation,68691317
Water_Transportation,Water transportation,31340425
Truck_Transportation,Truck transportation,244875900
Transit_and_Ground_Passenger_Transportation,Transit and ground passenger transportation,25437117
Pipeline_Transportation,Pipeline transportation,11366007
Other_Transportation_and_Support_Activities,Other transportation and support activities,226279675
Warehousing_and_Storage,Warehousing and storage,19510404
Publishing_Industries_(Except_Internet),Publishing industries (except Internet),244034730
Movie_Theaters,Motion picture and video industries (except video rental),68178218
Other_Motion_Picture_and_Sound_Recording,Motion picture and video industries (except video rental),68178218
Other_Motion_Picture_and_Sound_Recording,Sound recording industries,6676845
Broadcasting_(Except_Internet)_and_Telecommunications,Broadcasting (except Internet),113498968
Telephone_Communication,"Telecommunications (including paging, cellular, satellite, cable and Internet service providers)",459119836
Cable_Television,"Telecommunications (including paging, cellular, satellite, cable and Internet service providers)",459119836
Other_Telecommunication,"Telecommunications (including paging, cellular, satellite, cable and Internet service providers)",459119836
Information_and_Data_Processing,"Data Processing, Hosting, and Related Services",40235055
Information_and_Data_Processing,Other information services,43344393
Depository_Credit_Intermediation,Depository credit intermediation,20081763
Nondepository_Credit_Intermediation,Credit card issuing and other consumer credit,58523360
Nondepository_Credit_Intermediation,Real estate credit (including mortgage bankers and originators),10598357
Nondepository_Credit_Intermediation,"International, secondary financing, and other nondepository credit intermediation",9005131
Other_Intermediation,"Activities related to credit intermediation (loan brokers, check clearing, etc.)",38643328
"Securities,_Commodity_Contracts,_and_Other_Financial_Investments_and_Related_Activities","Securities, commodity contracts, other financial investments and related activities",204618356
Insurance_Carriers,Life insurance,722708468
Insurance_Carriers,Mutual property and casualty companies (Form 1120-PC),225884975
Insurance_Carriers,Stock property and casualty companies (Form 1120-PC),578912885
Insurance_Agencies_and_Brokers_and_Related_Services,Insurance agencies and brokerages,66917116
Insurance_Agencies_and_Brokers_and_Related_Services,"Other insurance related activities (including third-party admin. of Ins., etc.)",42966085
"Funds,_Trusts,_and_Other_Financial_Vehicles_","Funds, trusts, and other financial vehicles",1640420
Real_Estate,Real estate,121417135
Rental_and_Leasing_(Including_Nonfinancial_Intangibles),Rental and leasing services,110759996
Legal_Services,Legal services,96314187
"Other_Professional,_Scientific,_and_Technical_Services","Accounting, tax preparation, bookkeeping, and payroll services",36958334
"Other_Professional,_Scientific,_and_Technical_Services","Architectural, engineering, and related services",235552615
"Other_Professional,_Scientific,_and_Technical_Services",Specialized design services,17161494
Computer_Systems_Design_and_Related_Services,Computer systems design and related services,209597814
"Other_Professional,_Scientific,_and_Technical_Services","Management, scientific, and technical consulting services",212325863
"Other_Professional,_Scientific,_and_Technical_Services",Scientific research and development services,38988125
"Other_Professional,_Scientific,_and_Technical_Services",Advertising and related services,83317410
"Other_Professional,_Scientific,_and_Technical_Services","Other professional, scientific, and technical services",82846113
Management_Of_Companies_and_Enterprises,Management of companies (holding companies),174601466
Administrative_and_Support_Services,Administrative and support services,423514275
Waste_Management_and_Remediation_Services,Waste management and remediation services,61649449
Educational_Services,Educational services,46497719
Ambulatory_Health_Care_Services,Offices of health practitioners and outpatient care centers,393306102
Social_Assistance,Miscellaneous health care and social assistance,98109640
Hospitals,"Hospitals, nursing, and residential care facilities",127827080
Nursing_and_Residential_Care_Facilities,"Hospitals, nursing, and residential care facilities",127827080
"Independent_Artists,_Writers,_and_Performers","Other arts, entertainment, and recreation",48214306
"Other_Performing_Arts,_Spectator_Sports,_Museums,_and_Related_Activities","Other arts, entertainment, and recreation",48214306
Amusement_Parks,"Amusement, gambling, and recreation industries",47969997
Gambling_and_Bowling,"Amusement, gambling, and recreation industries",47969997
Other_Recreation_Services,"Amusement, gambling, and recreation industries",47969997
Accomodation,Accommodation,93274449
Food_Services_and_Drinking_Places,Food services and drinking places,340708996
Other_Services_(Except_Public_Administration),Other services,197512596
