detailed_industry,soi_industry,business_receipts
Water_Transportation,Water transportation,25421168
Truck_Transportation,Truck transportation,373094090
Transit_and_Ground_Passenger_Transportation,Transit and ground passenger transportation,27780818
Pipeline_Transportation,Pipeline transportation,19811977
Other_Transportation_and_Support_Activities,Other transportation and support activities,444451799
Warehousing_and_Storage,Warehousing and storage,40379356
Publishing_Industries_(Except_Internet),Publishing industries (except Internet),417751417
Movie_Theaters,Motion picture and video industries (except video rental),42524294
Other_Motion_Picture_and_Sound_Recording,Motion picture and video industries (except video rental),42524294
Other_Motion_Picture_and_Sound_Recording,Sound recording industries,11941219
Broadcasting_(Except_Internet)_and_Telecommunications,Broadcasting (except Internet),134746749
Telephone_Communication,"Telecommunications (including paging, cellular, satellite, cable and Internet service providers)",547486228
Cable_Television,"Telecommunications (including paging, cellular, satellite, cable and Internet service providers)",547486228
Other_Telecommunication,"Telecommunications (including paging, cellular, satellite, cable and Internet service providers)",547486228
Information_and_Data_Processing,"Data processing, hosting, and related services",307736329
Information_and_Data_Processing,Other information services,223404659
Depository_Credit_Intermediation,Depository credit intermediation,35704589
Nondepository_Credit_Intermediation,Credit card issuing and other consumer credit,76642717
Nondepository_Credit_Intermediation,Real estate credit (including mortgage bankers and originators),48734578
Nondepository_Credit_Intermediation,"International, secondary financing, and other nondepository credit intermediation",27874754
Other_Intermediation,"Activities related to credit intermediation  (loan brokers, check clearing, etc.)",113310139
"Securities,_Commodity_Contracts,_and_Other_Financial_Investments_and_Related_Activities","Securities, commodity contracts, other financial investments and related activities",367964130
Insurance_Carriers,Life insurance (Form 1120-L),741796001
Insurance_Carriers,Property and casualty companies (Form 1120-PC),1251482165
Insurance_Agencies_and_Brokers_and_Related_Services,Insurance agencies and brokerages,143516900
Insurance_Agencies_and_Brokers_and_Related_Services,"Other insurance related activities
(including third-party administration of insurance, etc.)",50361183
"Funds,_Trusts,_and_Other_Financial_Vehicles_","Funds, trusts, and other financial vehicles",3933160
Real_Estate,Real estate,273614000
Rental_and_Leasing_(Including_Nonfinancial_Intangibles),Rental and leasing services,146895883
Legal_Services,Legal services,144234410
"Other_Professional,_Scientific,_and_Technical_Services","Accounting, tax preparation, bookkeeping, and payroll services",99888316
"Other_Professional,_Scientific,_and_Technical_Services","Architectural, engineering, and related services",275722695
"Other_Professional,_Scientific,_and_Technical_Services",Specialized design services,34301016
Computer_Systems_Design_and_Related_Services,Computer systems design and related services,349617255
"Other_Professional,_Scientific,_and_Technical_Services","Management, scientific, and technical consulting services",368291607
"Other_Professional,_Scientific,_and_Technical_Services",Scientific research and development services,94384591
"Other_Professional,_Scientific,_and_Technical_Services",Advertising and related services,151392730
"Other_Professional,_Scientific,_and_Technical_Services","Other professional, scientific, and technical services",189884327
Management_Of_Companies_and_Enterprises,Management of companies (holding companies),271929019
Administrative_and_Support_Services,Administrative and support services,648736309
Waste_Management_and_Remediation_Services,Waste management and remediation services,103328785
Educational_Services,Educational services,56935813
Ambulatory_Health_Care_Services,Offices of health practitioners and outpatient care centers,928721740
Social_Assistance,Miscellaneous health care and social assistance,201857520
Hospitals,"Hospitals, nursing, and residential care facilities",172301506
Nursing_and_Residential_Care_Facilities,"Hospitals, nursing, and residential care facilities",172301506
"Independent_Artists,_Writers,_and_Performers","Other arts, entertainment, and recreation",82356343
"Other_Performing_Arts,_Spectator_Sports,_Museums,_and_Related_Activities","Other arts, entertainment, and recreation",82356343
Amusement_Parks,"Amusement, gambling, and recreation industries",80735409
Gambling_and_Bowling,"Amusement, gambling, and recreation industries",80735409
Other_Recreation_Services,"Amusement, gambling, and recreation industries",80735409
Accomodation,Accommodation,99182490
Food_Services_and_Drinking_Places,Food services and drinking places,512958781
Other_Services_(Except_Public_Administration),Other services,293258010
